10.023
8.368
7.377
7.134
6.962
7.128
7.139
7.335
7.586
7.735
7.941
7.969
8.134
8.359
8.452
8.575
8.676
8.675
8.891
9.007
9.109
9.315
9.544
9.663
9.704
9.915
10.059
10.123
10.204
10.495
10.612
10.701
10.971
10.943
11.061
11.24
11.501
11.985
12.163
12.16
12.132
11.897
12.317
13.088
12.405
12.878
12.749
12.906
13.09
13.212
13.28
13.499
13.665
13.806
13.964
13.905
14.028
14.292
14.329
14.635
14.551
14.908
15.035
15.222
15.22
15.482
15.642
15.743
16.111
15.806
16.123
16.216
16.404
16.827
16.7
16.85
16.878
17.06
17.312
17.637
17.329
17.692
17.889
17.935
18.154
18.465
18.598
18.534
19.304
18.897
18.932
19.144
19.392
19.304
19.317
19.689
19.9
19.816
20.053
20.04
